Person,Day,Calculator-Bin1,Calendar-Bin1,Camera-Bin1,Clock-Bin1,Contacts-Bin1,Facebook-Bin1,Gallery-Bin1,Gmail-Bin1,Google Play Store-Bin1,Google Search-Bin1,Instagram-Bin1,Internet-Bin1,Maps-Bin1,Messaging-Bin1,Messenger-Bin1,Phone-Bin1,Photos-Bin1,Settings-Bin1,Twitter-Bin1,WhatsApp-Bin1,YouTube-Bin1
4,Day2,-0.31332976709247473,-0.3431387656594641,-0.10960390417622204,-0.27370182979235264,-0.1272751079638933,0.5751701680833212,3.691264298777132,-0.45440059993239673,-0.35195498230163147,0,0.3096219223155605,0,-0.2659565497416922,-0.27137689518137875,-0.5608085790041875,1.1044203293753925,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.21610177465233812,-0.38140585161045665
4,Day5,-0.31332976709247473,-0.3431387656594641,-0.1260624913824121,-0.38621334052978323,-0.38024426664989236,-0.11603822279810706,0.5877041102753726,-0.45440059993239673,-0.3632412428825035,0,0.3115988765454821,0,-0.2659565497416922,-0.27137689518137875,-0.43469970699304017,-0.10473278131024226,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.19537185657600734,-0.38140585161045665
4,Day6,-0.31332976709247473,-0.3431387656594641,-0.1378186251011193,-0.2793274053292242,-0.3342498741615289,-0.4089692124440221,0.79634681202339,-0.45440059993239673,-0.35195498230163147,0,-0.6689704214956168,0,-0.2659565497416922,-0.27137689518137875,-0.4337296387468006,-0.3307598825478305,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.29536322612066174,-0.38140585161045665
4,Day7,-0.31332976709247473,-0.3431387656594641,0.1725433050727507,-0.3243320096241964,-0.38024426664989236,-0.5639303856209795,3.152270652594753,-0.45440059993239673,-0.3632412428825035,0,-0.681820623990107,0,-0.2659565497416922,-0.27137689518137875,-0.6549051988894281,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.2917050052836622,-0.38140585161045665
4,Day8,0.05143794721254359,-0.3431387656594641,-0.05552568907016893,-0.21744607442363734,-0.38024426664989236,0.6546897174767599,0.5442368807445356,-0.44505469949351334,-0.3632412428825035,0,0.5231329791470901,0,-0.2659565497416922,-0.27137689518137875,-0.3648547932637894,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,0.6667488540102204,-0.3782958451122984
4,Day9,-0.31332976709247473,-0.3431387656594641,-0.13076494486989498,-0.03180208170687688,-0.38024426664989236,-0.20711189475298553,0.04001701818682677,-0.45440059993239673,-0.3632412428825035,0,-0.6689704214956168,0,-0.2659565497416922,-0.27137689518137875,-0.7383310680660332,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.27951093582699704,-0.38140585161045665
5,Day1,-0.31332976709247473,-0.20316328123237942,-0.0954965437137734,0.16509306208362665,-0.38024426664989236,0.6492524833301999,-0.09907811631185152,-0.45440059993239673,-0.3632412428825035,0,-0.16682404709553797,0,-0.2659565497416922,-0.27137689518137875,-0.14949964259859944,-0.3178965515830897,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.4221815484699796,-0.2344580445724803
5,Day2,-0.31332976709247473,-0.3431387656594641,-0.10960390417622204,-0.13306244137056442,-0.38024426664989236,0.9347072760245951,3.1609640985009206,-0.45440059993239673,-0.3632412428825035,0,0.9254431649361297,0,-0.2659565497416922,-0.27137689518137875,0.5091766965980851,-0.2701184651426239,-0.2514279663747646,-0.30395359570012126,-0.36119148222225905,-0.4221815484699796,-0.3712983304914424
5,Day3,-0.31332976709247473,-0.3431387656594641,-0.11900881115118779,-0.24557395210799499,-0.38024426664989236,0.9632527552940346,-0.1425453458426885,-0.45440059993239673,-0.002080904294598314,0,-0.25479851032704787,0,-0.2659565497416922,-0.27137689518137875,0.22688683694236317,-0.3436232135125713,-0.2514279663747646,-0.2032650339775138,-0.36119148222225905,-0.4221815484699796,-0.34641827850617657
5,Day4,-0.31332976709247473,-0.3431387656594641,-0.13076494486989498,4.11424708896744,-0.38024426664989236,0.2536936991679667,-0.21209291309202763,-0.45440059993239673,-0.3632412428825035,0,-0.15891623017585169,0,-0.2659565497416922,-0.27137689518137875,-0.1349486189050055,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.4221815484699796,-0.38140585161045665
5,Day7,-0.31332976709247473,-0.3431387656594641,-0.10255022394499771,0.136965184399269,0.5626407793615587,-0.21322878316786542,1.4309683631736096,-0.45440059993239673,-0.3632412428825035,0,0.7564135782778354,0,-0.2659565497416922,-0.27137689518137875,-0.2901595383033406,-0.32157178900158706,-0.2514279663747646,2.1269559658885444,-0.36119148222225905,-0.4221815484699796,-0.26633561117860216
5,Day8,0.18822584007692547,-0.3304137216206382,-0.1378186251011193,-0.15556474351805052,-0.38024426664989236,0.3930228241735643,2.39594085875819,-0.45440059993239673,-0.3632412428825035,0,0.5903494229644235,0,-0.2521746324082712,-0.27137689518137875,-0.5229759174008433,-0.38956368124378843,-0.2514279663747646,0.328945935127697,-0.36119148222225905,-0.4221815484699796,-0.37207583211598194
5,Day9,1.3281249472801078,-0.3431387656594641,-0.1378186251011193,-0.3130808585504533,-0.38024426664989236,-0.41848437220050194,0.2312728281225094,-0.45440059993239673,-0.3632412428825035,0,-0.6116387488278913,0,-0.2659565497416922,-0.27137689518137875,-0.5462575553105935,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.4221815484699796,-0.38140585161045665
6,Day3,-0.31332976709247473,-0.3431387656594641,-0.1378186251011193,-0.1105601392230783,1.1145734892219203,-0.6495668234292981,-0.3598814934968733,-0.45440059993239673,-0.3632412428825035,0,-0.6877514866798717,0,-0.2659565497416922,0.48732497942252306,-0.7441514775434708,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.4221815484699796,-0.38140585161045665
6,Day4,-0.31332976709247473,1.2983919153490744,-0.1378186251011193,-0.41996679375101237,3.8972342347679096,-0.6047096417201788,-0.3598814934968733,-0.45440059993239673,-0.3632412428825035,0,-0.6877514866798717,0,-0.2659565497416922,0.3506219389533516,-0.7790739344080961,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.4221815484699796,-0.38140585161045665
6,Day5,-0.31332976709247473,-0.3431387656594641,-0.1378186251011193,-0.41996679375101237,-0.2652582854289837,-0.6101468758667387,-0.3598814934968733,-0.45440059993239673,-0.3632412428825035,0,-0.6877514866798717,0,-0.2659565497416922,0.6035225638213189,-0.7790739344080961,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,0.1728890410152809,-0.38140585161045665
6,Day6,-0.31332976709247473,-0.3431387656594641,-0.1378186251011193,-0.41996679375101237,-0.38024426664989236,-0.470817750861141,-0.3598814934968733,-0.45440059993239673,-0.3632412428825035,0,-0.6877514866798717,0,-0.2659565497416922,0.794906820478159,-0.7645229107145022,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.383160526208651,-0.38140585161045665
6,Day7,-0.31332976709247473,-0.20316328123237942,-0.1378186251011193,-0.3355831606979395,-0.38024426664989236,-0.7250084472128168,-0.3598814934968733,-0.45440059993239673,-0.3632412428825035,0,-0.6877514866798717,0,-0.2659565497416922,1.1366644216510877,-0.7713133884381794,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.4221815484699796,-0.38140585161045665
7,Day1,-0.31332976709247473,-0.3431387656594641,-0.08844286348254908,-0.41996679375101237,-0.38024426664989236,-0.6760733398937776,1.0223764055837423,-0.01514327930487819,-0.3632412428825035,0,-0.40307007757116564,0,-0.2659565497416922,-0.27137689518137875,-0.7305705220961164,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.23550460804237439,-0.4221815484699796,-0.38140585161045665
7,Day2,-0.31332976709247473,-0.3431387656594641,0.17019207832900926,-0.41996679375101237,-0.38024426664989236,-0.24517253377890488,-0.3598814934968733,-0.44972764971295504,-0.3632412428825035,0,-0.34870383624832246,0,0.3073712113286224,-0.27137689518137875,-0.6888575875078139,-0.38956368124378843,-0.2514279663747646,0.7604683425103004,-0.22800091406148573,-0.3209707719796586,-0.38140585161045665
7,Day3,3.015175625940817,-0.3431387656594641,-0.1072526774324806,-0.41996679375101237,-0.08128071547552983,-0.05147106730770816,2.4915687637260313,-0.45440059993239673,-0.3632412428825035,0,-0.39516226065147936,0,-0.19704696307458708,-0.27137689518137875,-0.7490018187746688,-0.09370706905475014,-0.2514279663747646,-0.3327217561922948,0.14718378498294607,0.5838291817048973,-0.37985084836137756
7,Day4,-0.31332976709247473,-0.3431387656594641,-0.1378186251011193,-0.41996679375101237,-0.38024426664989236,0.10688837721084916,-0.3598814934968733,-0.45440059993239673,-0.31809620055901533,0,-0.31311866010973416,0,-0.2659565497416922,-0.27137689518137875,0.16189226444431035,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.15483989774782153,-0.2490257621853341,-0.38140585161045665
7,Day5,-0.31332976709247473,-0.3431387656594641,-0.09079409022629052,-0.41996679375101237,-0.38024426664989236,-0.19351880938658575,-0.3598814934968733,-0.45440059993239673,-0.29552367939727126,0,-0.4465630706294402,0,-0.24941824894158698,-0.27137689518137875,-0.7373609998197936,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.28240269542292834,0.9264825334371887,-0.38140585161045665
7,Day8,-0.31332976709247473,-0.3431387656594641,-0.06963304953261756,-0.41996679375101237,-0.38024426664989236,-0.3444020569536232,1.1875518778009226,-0.45440059993239673,-0.3632412428825035,0,-0.553318599045205,0,-0.2659565497416922,-0.27137689518137875,-0.7751936614231377,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,0.6367998172359296,0.7301580151848793,-0.38140585161045665
7,Day9,-0.31332976709247473,-0.3431387656594641,-0.1378186251011193,-0.41996679375101237,-0.38024426664989236,-0.6760733398937776,-0.3598814934968733,-0.45440059993239673,-0.3632412428825035,0,-0.5414568736656755,0,-0.23839271507485016,-0.27137689518137875,-0.7790739344080961,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.14921212726215505,-0.4173039206873135,-0.38140585161045665
8,Day1,-0.31332976709247473,-0.3431387656594641,-0.1378186251011193,-0.41996679375101237,-0.38024426664989236,-0.048072795966108216,-0.3598814934968733,-0.4403817492740717,-0.09237098894157461,0,-0.6877514866798717,0,-0.2659565497416922,-0.27137689518137875,-0.772283456684419,-0.38956368124378843,-0.2514279663747646,-0.23203319446968737,0.6893256751021501,-0.4221815484699796,-0.38140585161045665
8,Day2,0.37060969722943465,-0.2922385895041606,-0.1378186251011193,-0.41996679375101237,0.6776267605824674,0.14834728757836846,-0.3598814934968733,-0.45440059993239673,-0.3632412428825035,0,-0.6877514866798717,0,-0.11159907560737674,-0.27137689518137875,0.600363111744607,-0.3564865444773121,-0.2514279663747646,1.4077519535842056,0.3891779158666046,-0.4221815484699796,0.18306032780526213
8,Day5,-0.31332976709247473,-0.2795135454653347,-0.041418328607720295,-0.41996679375101237,-0.38024426664989236,1.8692318949645794,-0.3598814934968733,-0.4076710977379799,-0.3293824611398874,0,-0.6877514866798717,0,-0.2659565497416922,-0.27137689518137875,-0.17569148524706849,-0.38956368124378843,-0.2514279663747646,-0.13134463274707991,1.41905991474357,-0.4221815484699796,-0.38140585161045665
8,Day6,-0.31332976709247473,-0.3431387656594641,-0.07433550302010045,-0.2511995276448665,-0.35724707040571063,0.6213866583290805,-0.3598814934968733,-0.45440059993239673,-0.31809620055901533,0,-0.6877514866798717,0,0.8448659873320423,-0.27137689518137875,1.202775492659395,-0.33811035738482526,-0.2514279663747646,-0.2176491142236006,1.479089466590679,-0.4221815484699796,-0.05485516930384249
8,Day7,-0.22213783851622015,-0.3431387656594641,0.21016293297261374,-0.41996679375101237,-0.2652582854289837,1.2140451803041103,-0.3598814934968733,-0.45440059993239673,-0.3406687217207594,0,-0.6877514866798717,0,-0.2659565497416922,-0.27137689518137875,-0.1766615534933081,-0.37853796898829634,-0.2514279663747646,-0.2176491142236006,1.1770657838599115,-0.4221815484699796,-0.38140585161045665
8,Day8,-0.31332976709247473,0.08951273166061581,-0.1378186251011193,-0.17806704566553663,-0.38024426664989236,1.3758028961642677,-0.3598814934968733,-0.45440059993239673,-0.3632412428825035,0,-0.6877514866798717,0,-0.2659565497416922,-0.27137689518137875,0.039663665418121455,-0.38956368124378843,-0.2514279663747646,-0.24641727471577415,1.7661057613596693,-0.4221815484699796,-0.38140585161045665
8,Day9,-0.31332976709247473,-0.3431387656594641,-0.12841371812615354,-0.26245067871860955,-0.38024426664989236,-0.1479819734091465,-0.3598814934968733,-0.45440059993239673,-0.0585122071989585,0,-0.6877514866798717,0,-0.2659565497416922,-0.27137689518137875,-0.6743065638142199,-0.38956368124378843,-0.2514279663747646,-0.2895695154540345,1.2483508766783535,-0.4221815484699796,-0.38140585161045665
9,Day1,-0.31332976709247473,-0.25406345738768293,-0.1260624913824121,-0.38621334052978323,-0.035286322987166364,-0.3444020569536232,-0.3598814934968733,1.040943470288943,-0.3632412428825035,0,-0.35562317605304794,0,-0.2659565497416922,-0.27137689518137875,-0.6151324007936048,3.2746480249980894,-0.2514279663747646,-0.31833767594620804,-0.36119148222225905,0.28629388696226704,-0.38140585161045665
9,Day2,-0.31332976709247473,0.013162467427660529,-0.09079409022629052,0.041330400272453,1.0225847042451934,-0.3423630941486632,4.404126863082857,0.9755221672167593,-0.2503786370737831,0,0.29776019693603106,0,1.820625734538251,-0.27137689518137875,-0.5220058491546037,3.485974176561688,-0.2514279663747646,0.3864822561120441,-0.36119148222225905,0.8484404889145315,-0.38140585161045665
9,Day5,-0.31332976709247473,1.654693148436199,-0.02260851465778878,8.226542806420527,0.40166040565228656,-0.15613782462898637,-0.2294798049043624,7.036338601832627,-0.35195498230163147,0,0.20682030235963883,0,-0.2659565497416922,-0.27137689518137875,-0.6151324007936048,3.4418713275397197,-0.2514279663747646,1.508440515306813,-0.36119148222225905,1.069153146080171,0.7646315429608511
9,Day6,-0.31332976709247473,3.4998245340659517,0.2736460550536326,-0.18369262120240817,1.7125005915706455,-0.3505189453685031,0.5007696512136985,5.966233001580481,-0.024653425456342387,0,1.7864067320669736,0,-0.2659565497416922,-0.27137689518137875,-0.7431814092972312,3.032082355377263,-0.2514279663747646,0.42963449685030447,0.5767702653888206,0.1155769145689546,-0.38140585161045665
9,Day7,-0.31332976709247473,1.132966342844338,0.13727490391662908,0.16509306208362665,0.9075987230242848,-0.39401681854098236,-0.2555601426228646,2.204508074929923,-0.3632412428825035,0,-0.1510084132561654,0,-0.04820225587364003,-0.27137689518137875,-0.7072888841863662,1.0474541493886833,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.2429287274570015,-0.38140585161045665
9,Day8,-0.31332976709247473,1.7055933245915027,-0.07668672976384189,0.4688741410746892,2.770371618803005,0.8150881248002771,0.5355434348383682,-0.10860228369371192,-0.10365724952244665,0,0.5003980055029921,0,7.129420291372029,-0.27137689518137875,-0.7567623647445855,4.081362638358262,-0.2514279663747646,-0.2608013549618609,-0.36119148222225905,0.2350787952442733,-0.37907334673683796
9,Day9,-0.31332976709247473,-0.2922385895041606,-0.06963304953261756,-0.02617650617000535,0.5166463868731952,-0.53538490635154,-0.2381732508105298,-0.34224979466579625,-0.3632412428825035,0,0.26711740637224674,0,-0.09781715827395572,-0.27137689518137875,-0.7790739344080961,-0.14516039291371333,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.32219017892532514,-0.3751858386141402
10,Day1,-0.31332976709247473,-0.3431387656594641,-0.1378186251011193,-0.41996679375101237,1.2755538629311924,-0.7467573837990564,-0.3598814934968733,-0.20673423830198734,0.25750308906545855,0,-0.6877514866798717,0,0.8476223707987265,0.07038070599155001,-0.7790739344080961,-0.38956368124378843,-0.2514279663747646,-0.2751854352079477,-0.36119148222225905,-0.380721712317318,5.288913496156536
10,Day2,-0.31332976709247473,-0.3431387656594641,-0.13311617161363642,-0.39746449160352626,-0.38024426664989236,-0.7467573837990564,-0.3598814934968733,-0.3001932426908211,1.577995577027487,0,-0.6877514866798717,0,-0.2659565497416922,-0.2645417431579202,-0.7790739344080961,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.1941524496303408,8.071591810383612
10,Day3,-0.31332976709247473,-0.3431387656594641,-0.1378186251011193,-0.41996679375101237,-0.38024426664989236,-0.7467573837990564,-0.3598814934968733,-0.45440059993239673,0.054350398609761874,0,-0.6877514866798717,0,-0.2659565497416922,-0.27137689518137875,-0.7790739344080961,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.14659557874934664,4.033248372525151
10,Day4,-0.31332976709247473,-0.3431387656594641,-0.032013421632754537,-0.3805877649929117,0.97659031175683,-0.7467573837990564,-0.3598814934968733,-0.45440059993239673,0.1220679620949941,0,-0.6877514866798717,0,0.12544990252746488,-0.1756847668529587,-0.7790739344080961,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,2.60316708372865,2.4339275308472814
10,Day5,-0.31332976709247473,-0.3431387656594641,-0.11195513091996348,-0.4030900671403978,-0.10427791171971157,-0.7467573837990564,-0.3598814934968733,-0.45440059993239673,0.08820918035237799,0,-0.6877514866798717,0,-0.2659565497416922,-0.27137689518137875,-0.7790739344080961,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,0.7496685263155436,3.8544229988810526
10,Day8,-0.31332976709247473,-0.3431387656594641,-0.1378186251011193,1.8921447519031862,0.10269685447792404,-0.7467573837990564,-0.3598814934968733,-0.08056458237706181,1.3861291471526622,0,-0.6877514866798717,0,-0.2659565497416922,-0.20986052697025157,-0.7790739344080961,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.4014516303936488,4.648252157535941
10,Day9,-0.31332976709247473,-0.3431387656594641,-0.0954965437137734,-0.3637110383822971,-0.3342498741615289,-0.7467573837990564,-0.3598814934968733,-0.45440059993239673,2.2777437330415533,0,-0.6877514866798717,0,-0.2659565497416922,-0.27137689518137875,-0.7790739344080961,-0.38956368124378843,-0.2514279663747646,-0.3327217561922948,-0.36119148222225905,-0.4221815484699796,0.2087178814150675
11,Day1,-0.31332976709247473,-0.3431387656594641,-0.07433550302010045,-0.2849529808660957,-0.38024426664989236,-0.38993889293106243,-0.3598814934968733,-0.45440059993239673,-0.3632412428825035,0,-0.6877514866798717,0,-0.07025332360711367,2.0867505529118295,0.9602584310994965,1.1411727035603663,-0.2514279663747646,-0.3327217561922948,0.2935058176102745,-0.4221815484699796,0.7832915819498005
